"Household income statistics by household type: Census metropolitan areas, tracted census agglomerations and census tracts 1"
"Frequency: Occasional"
"Table: 98-10-0058-01"
"Release date: 2022-07-13"
"Geography: Census metropolitan area, Census agglomeration, Census tract"
"Universe: Private households in occupied private dwellings, 2021 and 2016 censuses — 100% data"
"Variable List: Household type including census family structure (11), Household size (7), Household income statistics (6)"

"Geography","Household size (7) 2","Household type including census family structure (11)","Household income statistics (6)","Vector","Coordinate","2021"
i211,"Geography name: 8250002.17; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.17; Alternative geographic code: 8250002.17; Province or territory geocode: 48; Short-form total non-response rate: 1.7; Data quality flag: 00000; Data quality note: ..."
i212,"Geography name: 8250002.18; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.18; Alternative geographic code: 8250002.18; Province or territory geocode: 48; Short-form total non-response rate: 1.4; Data quality flag: 00000; Data quality note: ..."
i213,"Geography name: 8250002.22; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.22; Alternative geographic code: 8250002.22; Province or territory geocode: 48; Short-form total non-response rate: 1.2; Data quality flag: 00000; Data quality note: ..."
i214,"Geography name: 8250002.24; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.24; Alternative geographic code: 8250002.24; Province or territory geocode: 48; Short-form total non-response rate: 1.2; Data quality flag: 00000; Data quality note: ..."
i215,"Geography name: 8250002.25; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.25; Alternative geographic code: 8250002.25; Province or territory geocode: 48; Short-form total non-response rate: 0.9; Data quality flag: 00000; Data quality note: ..."
i216,"Geography name: 8250002.26; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.26; Alternative geographic code: 8250002.26; Province or territory geocode: 48; Short-form total non-response rate: 0.9; Data quality flag: 00000; Data quality note: ..."
i217,"Geography name: 8250002.27; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.27; Alternative geographic code: 8250002.27; Province or territory geocode: 48; Short-form total non-response rate: 0.6; Data quality flag: 00000; Data quality note: ..."
i218,"Geography name: 8250002.28; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.28; Alternative geographic code: 8250002.28; Province or territory geocode: 48; Short-form total non-response rate: 1.3; Data quality flag: 00000; Data quality note: ..."
i219,"Geography name: 8250002.29; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.29; Alternative geographic code: 8250002.29; Province or territory geocode: 48; Short-form total non-response rate: 1.7; Data quality flag: 00000; Data quality note: ..."
i220,"Geography name: 8250002.30; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.30; Alternative geographic code: 8250002.30; Province or territory geocode: 48; Short-form total non-response rate: 0.7; Data quality flag: 00000; Data quality note: ..."
i221,"Geography name: 8250002.31; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.31; Alternative geographic code: 8250002.31; Province or territory geocode: 48; Short-form total non-response rate: 1.4; Data quality flag: 00000; Data quality note: ..."
i222,"Geography name: 8250002.32; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.32; Alternative geographic code: 8250002.32; Province or territory geocode: 48; Short-form total non-response rate: 0.7; Data quality flag: 00000; Data quality note: ..."
i223,"Geography name: 8250002.33; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.33; Alternative geographic code: 8250002.33; Province or territory geocode: 48; Short-form total non-response rate: 1.5; Data quality flag: 00000; Data quality note: ..."
i224,"Geography name: 8250002.34; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.34; Alternative geographic code: 8250002.34; Province or territory geocode: 48; Short-form total non-response rate: 0.7; Data quality flag: 00000; Data quality note: ..."
i225,"Geography name: 8250002.35; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.35; Alternative geographic code: 8250002.35; Province or territory geocode: 48; Short-form total non-response rate: 1.4; Data quality flag: 00000; Data quality note: ..."
i226,"Geography name: 8250002.36; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.36; Alternative geographic code: 8250002.36; Province or territory geocode: 48; Short-form total non-response rate: 1.5; Data quality flag: 00000; Data quality note: ..."
i227,"Geography name: 8250002.37; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.37; Alternative geographic code: 8250002.37; Province or territory geocode: 48; Short-form total non-response rate: 1.0; Data quality flag: 00000; Data quality note: ..."
i228,"Geography name: 8250002.38; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.38; Alternative geographic code: 8250002.38; Province or territory geocode: 48; Short-form total non-response rate: 2.6; Data quality flag: 00000; Data quality note: ..."
i229,"Geography name: 8250002.39; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.39; Alternative geographic code: 8250002.39; Province or territory geocode: 48; Short-form total non-response rate: 0.7; Data quality flag: 00000; Data quality note: ..."
i230,"Geography name: 8250002.40; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250002.40; Alternative geographic code: 8250002.40; Province or territory geocode: 48; Short-form total non-response rate: 0.9; Data quality flag: 00000; Data quality note: ..."
i231,"Geography name: 8250003.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250003.00; Alternative geographic code: 8250003.00; Province or territory geocode: 48; Short-form total non-response rate: 1.3; Data quality flag: 00000; Data quality note: ..."
i232,"Geography name: 8250004.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250004.00; Alternative geographic code: 8250004.00; Province or territory geocode: 48; Short-form total non-response rate: 1.8; Data quality flag: 00000; Data quality note: ..."
i233,"Geography name: 8250005.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250005.00; Alternative geographic code: 8250005.00; Province or territory geocode: 48; Short-form total non-response rate: 1.8; Data quality flag: 00000; Data quality note: ..."
i234,"Geography name: 8250006.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250006.00; Alternative geographic code: 8250006.00; Province or territory geocode: 48; Short-form total non-response rate: 1.7; Data quality flag: 00000; Data quality note: ..."
i235,"Geography name: 8250007.01; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250007.01; Alternative geographic code: 8250007.01; Province or territory geocode: 48; Short-form total non-response rate: 1.0; Data quality flag: 00000; Data quality note: ..."
i236,"Geography name: 8250007.02; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250007.02; Alternative geographic code: 8250007.02; Province or territory geocode: 48; Short-form total non-response rate: 1.3; Data quality flag: 00000; Data quality note: ..."
i237,"Geography name: 8250007.03; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250007.03; Alternative geographic code: 8250007.03; Province or territory geocode: 48; Short-form total non-response rate: 0.8; Data quality flag: 00000; Data quality note: ..."
i238,"Geography name: 8250007.05; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250007.05; Alternative geographic code: 8250007.05; Province or territory geocode: 48; Short-form total non-response rate: 0.8; Data quality flag: 00000; Data quality note: ..."
i239,"Geography name: 8250007.06; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250007.06; Alternative geographic code: 8250007.06; Province or territory geocode: 48; Short-form total non-response rate: 1.9; Data quality flag: 00000; Data quality note: ..."
i240,"Geography name: 8250007.07; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250007.07; Alternative geographic code: 8250007.07; Province or territory geocode: 48; Short-form total non-response rate: 0.5; Data quality flag: 00000; Data quality note: ..."
i241,"Geography name: 8250008.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250008.00; Alternative geographic code: 8250008.00; Province or territory geocode: 48; Short-form total non-response rate: 0.5; Data quality flag: 00000; Data quality note: ..."
i242,"Geography name: 8250009.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250009.00; Alternative geographic code: 8250009.00; Province or territory geocode: 48; Short-form total non-response rate: 2.4; Data quality flag: 00000; Data quality note: ..."
i243,"Geography name: 8250010.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250010.00; Alternative geographic code: 8250010.00; Province or territory geocode: 48; Short-form total non-response rate: 2.8; Data quality flag: 00000; Data quality note: ..."
i244,"Geography name: 8250011.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250011.00; Alternative geographic code: 8250011.00; Province or territory geocode: 48; Short-form total non-response rate: 1.7; Data quality flag: 00000; Data quality note: ..."
i245,"Geography name: 8250012.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250012.00; Alternative geographic code: 8250012.00; Province or territory geocode: 48; Short-form total non-response rate: 2.8; Data quality flag: 00000; Data quality note: ..."
i246,"Geography name: 8250013.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250013.00; Alternative geographic code: 8250013.00; Province or territory geocode: 48; Short-form total non-response rate: 4.0; Data quality flag: 00000; Data quality note: ..."
i247,"Geography name: 8250014.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250014.00; Alternative geographic code: 8250014.00; Province or territory geocode: 48; Short-form total non-response rate: 1.7; Data quality flag: 00000; Data quality note: ..."
i248,"Geography name: 8250015.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250015.00; Alternative geographic code: 8250015.00; Province or territory geocode: 48; Short-form total non-response rate: 1.7; Data quality flag: 00000; Data quality note: ..."
i249,"Geography name: 8250016.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250016.00; Alternative geographic code: 8250016.00; Province or territory geocode: 48; Short-form total non-response rate: 0.8; Data quality flag: 00000; Data quality note: ..."
i250,"Geography name: 8250017.01; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250017.01; Alternative geographic code: 8250017.01; Province or territory geocode: 48; Short-form total non-response rate: 1.6; Data quality flag: 00000; Data quality note: ..."
i251,"Geography name: 8250017.03; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250017.03; Alternative geographic code: 8250017.03; Province or territory geocode: 48; Short-form total non-response rate: 2.5; Data quality flag: 00000; Data quality note: ..."
i252,"Geography name: 8250017.04; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250017.04; Alternative geographic code: 8250017.04; Province or territory geocode: 48; Short-form total non-response rate: 1.2; Data quality flag: 00000; Data quality note: ..."
i253,"Geography name: 8250017.05; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250017.05; Alternative geographic code: 8250017.05; Province or territory geocode: 48; Short-form total non-response rate: 1.0; Data quality flag: 00000; Data quality note: ..."
i254,"Geography name: 8250017.06; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250017.06; Alternative geographic code: 8250017.06; Province or territory geocode: 48; Short-form total non-response rate: 1.0; Data quality flag: 00000; Data quality note: ..."
i255,"Geography name: 8250018.01; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250018.01; Alternative geographic code: 8250018.01; Province or territory geocode: 48; Short-form total non-response rate: 2.0; Data quality flag: 00000; Data quality note: ..."
i256,"Geography name: 8250018.02; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250018.02; Alternative geographic code: 8250018.02; Province or territory geocode: 48; Short-form total non-response rate: 1.6; Data quality flag: 00000; Data quality note: ..."
i257,"Geography name: 8250019.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250019.00; Alternative geographic code: 8250019.00; Province or territory geocode: 48; Short-form total non-response rate: 2.5; Data quality flag: 00000; Data quality note: ..."
i258,"Geography name: 8250020.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250020.00; Alternative geographic code: 8250020.00; Province or territory geocode: 48; Short-form total non-response rate: 3.0; Data quality flag: 00000; Data quality note: ..."
i259,"Geography name: 8250021.01; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250021.01; Alternative geographic code: 8250021.01; Province or territory geocode: 48; Short-form total non-response rate: 3.0; Data quality flag: 00000; Data quality note: ..."
i260,"Geography name: 8250021.02; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250021.02; Alternative geographic code: 8250021.02; Province or territory geocode: 48; Short-form total non-response rate: 2.2; Data quality flag: 00000; Data quality note: ..."
i261,"Geography name: 8250022.01; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250022.01; Alternative geographic code: 8250022.01; Province or territory geocode: 48; Short-form total non-response rate: 2.2; Data quality flag: 00000; Data quality note: ..."
i262,"Geography name: 8250022.02; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250022.02; Alternative geographic code: 8250022.02; Province or territory geocode: 48; Short-form total non-response rate: 4.1; Data quality flag: 00000; Data quality note: ..."
i263,"Geography name: 8250023.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250023.00; Alternative geographic code: 8250023.00; Province or territory geocode: 48; Short-form total non-response rate: 2.3; Data quality flag: 00000; Data quality note: ..."
i264,"Geography name: 8250024.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250024.00; Alternative geographic code: 8250024.00; Province or territory geocode: 48; Short-form total non-response rate: 4.6; Data quality flag: 00000; Data quality note: ..."
i265,"Geography name: 8250025.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250025.00; Alternative geographic code: 8250025.00; Province or territory geocode: 48; Short-form total non-response rate: 4.0; Data quality flag: 00000; Data quality note: ..."
i266,"Geography name: 8250026.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250026.00; Alternative geographic code: 8250026.00; Province or territory geocode: 48; Short-form total non-response rate: 6.2; Data quality flag: 00000; Data quality note: ..."
i267,"Geography name: 8250027.01; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250027.01; Alternative geographic code: 8250027.01; Province or territory geocode: 48; Short-form total non-response rate: 5.6; Data quality flag: 00000; Data quality note: ..."
i268,"Geography name: 8250027.02; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250027.02; Alternative geographic code: 8250027.02; Province or territory geocode: 48; Short-form total non-response rate: 4.3; Data quality flag: 00000; Data quality note: ..."
i269,"Geography name: 8250027.03; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250027.03; Alternative geographic code: 8250027.03; Province or territory geocode: 48; Short-form total non-response rate: 4.0; Data quality flag: 00000; Data quality note: ..."
i270,"Geography name: 8250028.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250028.00; Alternative geographic code: 8250028.00; Province or territory geocode: 48; Short-form total non-response rate: 1.8; Data quality flag: 00000; Data quality note: ..."
i271,"Geography name: 8250029.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250029.00; Alternative geographic code: 8250029.00; Province or territory geocode: 48; Short-form total non-response rate: 3.6; Data quality flag: 00000; Data quality note: ..."
i272,"Geography name: 8250030.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250030.00; Alternative geographic code: 8250030.00; Province or territory geocode: 48; Short-form total non-response rate: 4.5; Data quality flag: 00000; Data quality note: ..."
i273,"Geography name: 8250031.01; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250031.01; Alternative geographic code: 8250031.01; Province or territory geocode: 48; Short-form total non-response rate: 7.2; Data quality flag: 00000; Data quality note: ..."
i274,"Geography name: 8250031.02; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250031.02; Alternative geographic code: 8250031.02; Province or territory geocode: 48; Short-form total non-response rate: 5.5; Data quality flag: 00000; Data quality note: ..."
i275,"Geography name: 8250032.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250032.00; Alternative geographic code: 8250032.00; Province or territory geocode: 48; Short-form total non-response rate: 3.7; Data quality flag: 00000; Data quality note: ..."
i276,"Geography name: 8250033.01; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250033.01; Alternative geographic code: 8250033.01; Province or territory geocode: 48; Short-form total non-response rate: 1.9; Data quality flag: 00000; Data quality note: ..."
i277,"Geography name: 8250033.02; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250033.02; Alternative geographic code: 8250033.02; Province or territory geocode: 48; Short-form total non-response rate: 2.5; Data quality flag: 00000; Data quality note: ..."
i278,"Geography name: 8250034.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250034.00; Alternative geographic code: 8250034.00; Province or territory geocode: 48; Short-form total non-response rate: 3.8; Data quality flag: 00000; Data quality note: ..."
i279,"Geography name: 8250035.01; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250035.01; Alternative geographic code: 8250035.01; Province or territory geocode: 48; Short-form total non-response rate: 2.2; Data quality flag: 00000; Data quality note: ..."
i280,"Geography name: 8250035.02; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250035.02; Alternative geographic code: 8250035.02; Province or territory geocode: 48; Short-form total non-response rate: 2.6; Data quality flag: 00000; Data quality note: ..."
i281,"Geography name: 8250036.01; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250036.01; Alternative geographic code: 8250036.01; Province or territory geocode: 48; Short-form total non-response rate: 2.7; Data quality flag: 00000; Data quality note: ..."
i282,"Geography name: 8250036.02; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250036.02; Alternative geographic code: 8250036.02; Province or territory geocode: 48; Short-form total non-response rate: 5.3; Data quality flag: 00000; Data quality note: ..."
i283,"Geography name: 8250037.00; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250037.00; Alternative geographic code: 8250037.00; Province or territory geocode: 48; Short-form total non-response rate: 5.5; Data quality flag: 00000; Data quality note: ..."
i284,"Geography name: 8250038.02; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250038.02; Alternative geographic code: 8250038.02; Province or territory geocode: 48; Short-form total non-response rate: 2.0; Data quality flag: 00000; Data quality note: ..."
i285,"Geography name: 8250038.03; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250038.03; Alternative geographic code: 8250038.03; Province or territory geocode: 48; Short-form total non-response rate: 10.4; Data quality flag: 01010; Data quality note: ..."
i286,"Geography name: 8250038.04; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250038.04; Alternative geographic code: 8250038.04; Province or territory geocode: 48; Short-form total non-response rate: 5.7; Data quality flag: 00000; Data quality note: ..."
i287,"Geography name: 8250038.05; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250038.05; Alternative geographic code: 8250038.05; Province or territory geocode: 48; Short-form total non-response rate: 2.2; Data quality flag: 00000; Data quality note: ..."
i288,"Geography name: 8250038.06; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250038.06; Alternative geographic code: 8250038.06; Province or territory geocode: 48; Short-form total non-response rate: 2.1; Data quality flag: 00000; Data quality note: ..."
i289,"Geography name: 8250038.07; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250038.07; Alternative geographic code: 8250038.07; Province or territory geocode: 48; Short-form total non-response rate: 2.5; Data quality flag: 00000; Data quality note: ..."
i290,"Geography name: 8250038.08; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250038.08; Alternative geographic code: 8250038.08; Province or territory geocode: 48; Short-form total non-response rate: 3.9; Data quality flag: 00000; Data quality note: ..."
i291,"Geography name: 8250038.10; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250038.10; Alternative geographic code: 8250038.10; Province or territory geocode: 48; Short-form total non-response rate: 5.5; Data quality flag: 00000; Data quality note: ..."
i292,"Geography name: 8250038.11; Geographic area type: Census tract; Geographic area type abbreviation: CT; Geographic level: Census tract; Province or territory abbreviation: Alta.; Dissemination Geography Unique Identifier (DGUID): 2021S05078250038.11; Alternative geographic code: 8250038.11; Province or territory geocode: 48; Short-form total non-response rate: 5.4; Data quality flag: 00000; Data quality note: ..."
